file_path,file_name,outlier_type,row_number,details
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW250000_TP12.csv,SF10_BW250000_TP12.csv,payload_invalid,32,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW250000_TP12.csv,SF10_BW250000_TP12.csv,payload_invalid,72,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,3,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,4,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,5,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,6,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,7,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,8,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,10,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,11,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,14,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,15,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,16,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,18,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,19,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,20,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,21,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,22,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,23,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,24,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,25,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,26,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,27,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,30,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,32,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,33,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,34,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,36,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,37,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,38,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,40,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,41,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,42,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,43,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,44,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,47,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,50,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,51,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,53,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,55,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,56,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,57,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,58,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,61,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,62,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,63,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,64,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,65,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,68,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,69,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,70,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,72,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,74,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,75,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,76,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,79,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,80,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,82,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,83,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,85,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,86,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,87,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,88,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,89,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,92,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,93,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,94,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,95,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,96,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,97,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,98,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,99,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,100,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,101,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,102,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF11\SF11_BW250000_TP22.csv,SF11_BW250000_TP22.csv,payload_invalid,56,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF11\SF11_BW500000_TP22.csv,SF11_BW500000_TP22.csv,rssi_outlier,90,"rssi=-44.0,mz=6.07,dev=4.45"
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF12\SF12_BW250000_TP22.csv,SF12_BW250000_TP22.csv,payload_invalid,31,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF7\SF7_BW125000_TP12.csv,SF7_BW125000_TP12.csv,tx_interval_outlier,81,"time_ms=876.0,mz=16.86,dev=99.81"
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF7\SF7_BW125000_TP12.csv,SF7_BW125000_TP12.csv,tx_interval_outlier,89,"time_ms=876.0,mz=16.86,dev=99.81"
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF7\SF7_BW125000_TP12.csv,SF7_BW125000_TP12.csv,tx_interval_outlier,101,"time_ms=726.0,mz=8.43,dev=50.19"
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF7\SF7_BW125000_TP12.csv,SF7_BW125000_TP12.csv,tx_interval_outlier,102,"time_ms=687.0,mz=15.01,dev=89.19"
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF7\SF7_BW125000_TP22.csv,SF7_BW125000_TP22.csv,payload_invalid,42,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF7\SF7_BW500000_TP2.csv,SF7_BW500000_TP2.csv,tx_interval_outlier,102,"time_ms=175.0,mz=8.09,dev=23.55"
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF7\SF7_BW500000_TP2.csv,SF7_BW500000_TP2.csv,payload_invalid,21,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF7\SF7_BW500000_TP22.csv,SF7_BW500000_TP22.csv,payload_invalid,6,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF7\SF7_BW62500_TP12.csv,SF7_BW62500_TP12.csv,tx_interval_outlier,36,"time_ms=1648.0,mz=22.71,dev=100.30"
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF7\SF7_BW62500_TP12.csv,SF7_BW62500_TP12.csv,payload_invalid,75,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF7\SF7_BW62500_TP2.csv,SF7_BW62500_TP2.csv,payload_invalid,79,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF7\SF7_BW62500_TP22.csv,SF7_BW62500_TP22.csv,payload_invalid,18,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF8\SF8_BW125000_TP12.csv,SF8_BW125000_TP12.csv,payload_invalid,62,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF8\SF8_BW125000_TP12.csv,SF8_BW125000_TP12.csv,payload_invalid,74,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF8\SF8_BW125000_TP2.csv,SF8_BW125000_TP2.csv,payload_invalid,99,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF8\SF8_BW62500_TP22.csv,SF8_BW62500_TP22.csv,payload_invalid,76,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF9\SF9_BW125000_TP2.csv,SF9_BW125000_TP2.csv,payload_invalid,84,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF9\SF9_BW125000_TP22.csv,SF9_BW125000_TP22.csv,tx_interval_outlier,29,"time_ms=2507.0,mz=6.75,dev=30.41"
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF9\SF9_BW125000_TP22.csv,SF9_BW125000_TP22.csv,tx_interval_outlier,30,"time_ms=2447.0,mz=6.75,dev=29.59"
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_12.5m\SF9\SF9_BW125000_TP22.csv,SF9_BW125000_TP22.csv,payload_invalid,15,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF10\SF10_BW125000_TP22.csv,SF10_BW125000_TP22.csv,payload_invalid,55,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF10\SF10_BW250000_TP22.csv,SF10_BW250000_TP22.csv,payload_invalid,81,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF10\SF10_BW250000_TP22.csv,SF10_BW250000_TP22.csv,payload_invalid,84,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF10\SF10_BW500000_TP12.csv,SF10_BW500000_TP12.csv,rssi_outlier,5,"rssi=-53.0,mz=5.40,dev=3.39"
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF10\SF10_BW500000_TP12.csv,SF10_BW500000_TP12.csv,rssi_outlier,85,"rssi=-53.0,mz=5.40,dev=3.39"
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,8,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,11,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,22,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,27,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,48,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,50,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,57,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,62,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,64,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,69,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,76,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,78,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,83,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF11\SF11_BW125000_TP22.csv,SF11_BW125000_TP22.csv,payload_invalid,53,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF11\SF11_BW125000_TP22.csv,SF11_BW125000_TP22.csv,payload_invalid,65,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF11\SF11_BW250000_TP2.csv,SF11_BW250000_TP2.csv,payload_invalid,53,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF11\SF11_BW250000_TP22.csv,SF11_BW250000_TP22.csv,payload_invalid,27,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF12\SF12_BW250000_TP12.csv,SF12_BW250000_TP12.csv,tx_interval_outlier,37,"time_ms=9157.0,mz=15.29,dev=99.99"
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF12\SF12_BW250000_TP12.csv,SF12_BW250000_TP12.csv,tx_interval_outlier,102,"time_ms=9157.0,mz=15.29,dev=99.99"
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF12\SF12_BW250000_TP22.csv,SF12_BW250000_TP22.csv,payload_invalid,51,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF7\SF7_BW125000_TP2.csv,SF7_BW125000_TP2.csv,tx_interval_outlier,98,"time_ms=876.0,mz=17.03,dev=99.85"
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF7\SF7_BW125000_TP2.csv,SF7_BW125000_TP2.csv,tx_interval_outlier,102,"time_ms=809.0,mz=5.73,dev=32.85"
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF7\SF7_BW125000_TP2.csv,SF7_BW125000_TP2.csv,payload_invalid,41,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF7\SF7_BW125000_TP2.csv,SF7_BW125000_TP2.csv,payload_invalid,63,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF7\SF7_BW125000_TP22.csv,SF7_BW125000_TP22.csv,payload_invalid,59,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF7\SF7_BW250000_TP22.csv,SF7_BW250000_TP22.csv,tx_interval_outlier,46,"time_ms=499.0,mz=13.49,dev=99.52"
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF7\SF7_BW62500_TP12.csv,SF7_BW62500_TP12.csv,payload_invalid,40,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF7\SF7_BW62500_TP22.csv,SF7_BW62500_TP22.csv,tx_interval_outlier,95,"time_ms=1648.0,mz=14.99,dev=99.40"
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF7\SF7_BW62500_TP22.csv,SF7_BW62500_TP22.csv,tx_interval_outlier,102,"time_ms=1461.0,mz=13.04,dev=87.60"
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF7\SF7_BW62500_TP22.csv,SF7_BW62500_TP22.csv,payload_invalid,26,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF7\SF7_BW62500_TP22.csv,SF7_BW62500_TP22.csv,payload_invalid,79,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF7\SF7_BW62500_TP22.csv,SF7_BW62500_TP22.csv,payload_invalid,95,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF8\SF8_BW125000_TP12.csv,SF8_BW125000_TP12.csv,payload_invalid,29,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF8\SF8_BW125000_TP12.csv,SF8_BW125000_TP12.csv,payload_invalid,45,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF8\SF8_BW125000_TP12.csv,SF8_BW125000_TP12.csv,payload_invalid,89,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF8\SF8_BW125000_TP22.csv,SF8_BW125000_TP22.csv,payload_invalid,75,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_18.75m\SF8\SF8_BW125000_TP22.csv,SF8_BW125000_TP22.csv,payload_invalid,91,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_25.0m\SF10\SF10_BW125000_TP12.csv,SF10_BW125000_TP12.csv,payload_invalid,82,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_25.0m\SF10\SF10_BW125000_TP22.csv,SF10_BW125000_TP22.csv,payload_invalid,26,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_25.0m\SF10\SF10_BW125000_TP22.csv,SF10_BW125000_TP22.csv,payload_invalid,28,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_25.0m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,5,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_25.0m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,8,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_25.0m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,12,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_25.0m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,13,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_25.0m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,15,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_25.0m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,16,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_25.0m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,19,PACKET_LOST
C:\Users\ruben\Documents\LoRa Project\raw_dataset\distance_25.0m\SF10\SF10_BW62500_TP22.csv,SF10_BW62500_TP22.csv,payload_invalid,22,PACKET_LOST
